UF,Nom_Mun,PopEst2021,PIB_per_capita,lat,long
BA,Presidente Jânio Quadros,12028.0,8347.41,-14.6867124079999,-41.677143127
BA,Pindobaçu,20048.0,7836.92,-10.744970376,-40.366195306
BA,Porto Seguro,152529.0,24702.76,-16.443597983,-39.0660778779999
BA,Presidente Tancredo Neves,28272.0,11967.89,-13.453606336000002,-39.422893592
BA,Seabra,44370.0,14103.88,-12.418724176,-41.776723999999895
BA,São Félix,14784.0,11695.55,-12.608110063,-38.969928905
BA,Saúde,12971.0,7948.36,-10.941149097999899,-40.420479819
BA,São Gabriel,18785.0,8139.76,-11.227397536,-41.879782786
BA,São Gonçalo dos Campos,38315.0,30154.12,-12.4352336059999,-38.949503216
BA,Bom Jesus da Serra,9768.0,7162.09,-14.373951113,-40.504919991
BA,Ibiquera,4047.0,9225.14,-12.648386128,-40.930394217
BA,Euclides da Cunha,61112.0,13015.7,-10.505267784,-39.012699385
BA,Itagi,12140.0,10595.26,-14.1638886979999,-40.003823915999895
BA,Jaguaripe,19162.0,10789.9,-13.113721578,-38.896952854999896
BA,Lapão,27323.0,11066.55,-11.381814635000001,-41.831988943999896
BA,Lafaiete Coutinho,3663.0,15087.98,-13.6560329869999,-40.212458354
BA,Matina,12359.0,7422.78,-13.9099445319999,-42.8474706069999
BA,Mata de São João,47643.0,27889.83,-12.5336386239999,-38.2954306669999
BA,Maetinga,2386.0,21006.45,-14.663375516,-41.491376405000004
BA,Nordestina,13197.0,12189.34,-10.826216345,-39.4301645789999
BA,Uibaí,13894.0,12659.64,-11.334634928,-42.1321416019999
BA,São José do Jacuípe,10546.0,12014.8,-11.423667279,-39.8846564519999
BA,Santanópolis,8987.0,7662.32,-12.025132176999898,-38.8658638859999
BA,Barrocas,16225.0,21334.14,-11.5303073859999,-39.078975783
BA,Campo Alegre de Lourdes,28839.0,10246.22,-9.51601650599997,-43.0088842329999
BA,Coribe,14108.0,11985.85,-13.828091942,-44.456979526999895
BA,Coração de Maria,22391.0,10109.67,-12.249257933,-38.7477400189999
BA,Gentio do Ouro,11284.0,11827.29,-11.4320367079999,-42.5072838679999
BA,Irajuba,7295.0,10689.38,-13.252284588,-40.084059352999894
BA,Curaçá,35065.0,10130.36,-8.991974273999968,-39.905240713
BA,Ibipeba,18421.0,9651.64,-11.643103509000001,-42.009886584
BA,Itapé,8300.0,12829.96,-14.896597297000001,-39.424713424999894
BA,Itiruçu,12482.0,9672.65,-13.534329433000002,-40.1513840229999
BA,Jequié,156277.0,20325.74,-13.8586583859999,-40.0811668759999
BA,Jacobina,80749.0,23131.75,-11.18020896,-40.5145899729999
BA,Maracás,19973.0,32865.72,-13.439092251,-40.433975007
BA,Malhada,16875.0,11144.59,-14.338894168,-43.773079188999894
BA,Muritiba,29420.0,9407.81,-12.620023836000001,-38.990302404000005
BA,Piatã,16854.0,14405.06,-13.152580664,-41.7704462569999
BA,Oliveira dos Brejinhos,21797.0,13393.04,-12.317678691000001,-42.8898762329999
BA,Paratinga,32274.0,8074.4,-12.6889223439999,-43.182186013
BA,Presidente Dutra,15180.0,8707.33,-11.295701207,-41.98898139399989
BA,Planaltino,9415.0,8412.61,-13.259052333999898,-40.369521306
BA,Sobradinho,23274.0,36229.7,-9.46866800399994,-40.79455451
BA,Santaluz,37704.0,13851.52,-11.25372562,-39.376096129
BA,São Felipe,21083.0,10071.81,-12.845542539,-39.0871376659999
BA,Barra do Choça,30831.0,18602.26,-14.864428585999999,-40.576114473
BA,Botuporã,10050.0,10949.08,-13.3795969839999,-42.524584878000006
BA,Bonito,16999.0,15926.9,-11.969893953999899,-41.264996802
BA,Cairu,18666.0,80656.9,-13.488834738,-39.046918691
BA,Caturama,9303.0,8412.58,-13.3303263,-42.291818119
BA,Conceição do Coité,67394.0,13126.28,-11.565603263,-39.283310958
BA,Itaberaba,64795.0,15384.75,-12.5218792919999,-40.302454315000006
BA,Elísio Medrado,8129.0,9439.42,-12.9463823409999,-39.521067252
BA,Itagibá,14331.0,76971.85,-14.283841368000001,-39.8439416329999
BA,Ibicuí,16262.0,12074.07,-14.842001534,-39.9849663269999
BA,Itanagra,6433.0,12733.07,-12.2548882089999,-38.0405471939999
BA,Itaquara,8375.0,12028.25,-13.4488020219999,-39.939196226
BA,Lajedinho,3735.0,16301.42,-12.355605906999898,-40.9034686369999
BA,Maraú,20664.0,16520.48,-14.106555554,-39.01653786
BA,Mirangaba,18603.0,7602.4,-10.9542556819999,-40.5748499169999
BA,Muquém do São Francisco,11479.0,18319.58,-12.0653573459999,-43.54924465399989
BA,Nilo Peçanha,14156.0,13139.06,-13.6008310459999,-39.105886171
BA,Vera Cruz,44185.0,13641.18,-12.962516523000001,-38.607343434
BA,Sebastião Laranjeiras,11586.0,9256.21,-14.5718468589999,-42.9427249029999
BA,Umburanas,19573.0,13434.87,-10.7308528359999,-41.326381392
BA,Sento Sé,41279.0,41541.36,-9.74196631499996,-41.883400079999895
BA,Várzea do Poço,9247.0,12564.78,-11.52734728,-40.318717496000005
BA,Anagé,21229.0,10592.91,-14.614257716999898,-41.1390523979999
BA,Brejões,14155.0,10196.49,-13.103990228999999,-39.79421315
BA,Caém,8912.0,10356.18,-11.091670050999898,-40.432310887999996
BA,Cansanção,34929.0,10100.52,-10.666078139,-39.498108047
BA,Cachoeira,33659.0,14239.25,-12.5996421739999,-38.9656067679999
BA,Ilhéus,157639.0,32756.0,-14.8058647409999,-39.059715502
BA,Dário Meira,10347.0,12191.08,-14.432457271,-39.90284456599989
BA,João Dourado,25606.0,11604.44,-11.347105359,-41.661111928000004
BA,Marcionílio Souza,10357.0,9115.8,-13.0030685999999,-40.5323449169999
BA,Monte Santo,49145.0,9360.71,-10.437031333999899,-39.329950766
BA,Ourolândia,17567.0,15949.53,-10.970328454,-41.081204097
BA,Quixabeira,8939.0,8623.21,-11.4107770639999,-40.126251497999895
BA,Piripá,10253.0,7744.84,-14.941582438999898,-41.716748078
BA,Santa Inês,10583.0,7198.73,-13.295381005000001,-39.821503998
BA,São Francisco do Conde,40664.0,321810.96,-12.626463832,-38.6764545249999
SP,Arapeí,2452.0,18584.03,-22.673592911,-44.448073287999904
SP,Arandu,6373.0,30569.27,-23.134,-49.053999999999895
SP,Araraquara,240542.0,49692.93,-21.7939999979999,-48.17600001299989
SP,Arco-Íris,1755.0,35382.28,-21.7729999989999,-50.4649999999999
BA,Anguera,11369.0,6927.47,-12.1518978359999,-39.244089544000005
BA,Barra,54225.0,7941.89,-11.089471107,-43.14231768
BA,Camamu,35444.0,13215.31,-13.944199097,-39.106096382000004
BA,Mairi,18535.0,8568.25,-11.7060094739999,-40.149853379
BA,Macajuba,11318.0,8021.62,-12.137633003000001,-40.360304669
BA,Nazaré,28661.0,11540.19,-13.0336214389999,-39.0104243069999
BA,Palmeiras,9123.0,11814.68,-12.514082587999999,-41.578962697
BA,Queimadas,25428.0,10141.66,-10.977382049000001,-39.6265058659999
SP,Arealva,8665.0,26206.9,-22.0289999979999,-48.911000003999895
SP,Ariranha,9851.0,115410.74,-21.1879999989999,-48.787000004999896
SP,Artur Nogueira,56247.0,30610.29,-22.5729999949999,-47.173000042999895
SP,Aspásia,1815.0,21788.35,-20.1589999999999,-50.7269999999999
SP,Assis,105768.0,38598.78,-22.6619999989999,-50.41199999999989
SP,Avanhandava,14063.0,14178.27,-21.4609999989999,-49.95000000099989
SP,Avaí,5467.0,68793.46,-22.157116574999897,-49.331061024
SP,Bady Bassitt,18013.0,30636.12,-20.9179999989999,-49.4450000019999
BA,Aiquara,4387.0,12244.83,-14.125695838862939,-39.88884101044293
BA,Abaré,20594.0,10127.1,-8.723745692999959,-39.114583264
SP,Balbinos,6127.0,10674.14,-21.8999999989999,-49.3570000019999
SP,Bananal,11039.0,19568.66,-22.6810860379999,-44.321519224999896
SP,Barão de Antonina,3525.0,21264.23,-23.629142000918858,-49.56342760104126
SP,Barra do Chapéu,5794.0,23082.16,-24.473000000000003,-49.0249999999999
SP,Barra Bonita,36125.0,41955.79,-22.4949999979999,-48.5580000069999
SP,Barra do Turvo,7606.0,16542.32,-24.7559999999999,-48.504999999999896
BA,Alcobaça,22509.0,15437.27,-17.527508204,-39.1943783169999
BA,Amargosa,37631.0,12327.08,-13.031883204999898,-39.597268094
BA,Alagoinhas,153023.0,29621.32,-12.140425803000001,-38.4235049069999
BA,Almadina,5273.0,11924.08,-14.705131932,-39.637621694
BA,Apuarema,7274.0,10214.51,-13.855849335,-39.744760496000005
BA,Antônio Cardoso,11670.0,10644.2,-12.436174773923815,-39.11973559817543
BA,Araçás,12237.0,24447.56,-12.2143877509999,-38.201989161
BA,Andorinha,14416.0,15500.25,-10.34357578,-39.833811974
BA,Angical,13902.0,13699.3,-12.0091152909999,-44.700184223
BA,Amélia Rodrigues,24997.0,17505.45,-12.3975751209999,-38.753557811
SP,Bauru,381706.0,43806.93,-22.3149999979999,-49.0610000029999
SP,Bento de Abreu,3028.0,69504.55,-21.271,-50.8119999989999
SP,Birigui,126094.0,31305.12,-21.288999998999902,-50.3399999999999
SP,Bilac,8197.0,35693.15,-21.4029999999999,-50.4709999999999
SP,Boituva,63310.0,53597.04,-23.283,-47.6719999999999
SP,Bofete,12107.0,17546.39,-23.1019999999999,-48.257999999999896
SP,Bom Sucesso de Itararé,4013.0,15912.41,-24.317999999999902,-49.1439999999999
SP,Buritizal,4547.0,53769.11,-20.1909999949999,-47.7080000259999
BA,Aramari,11519.0,9008.7,-12.090784412999898,-38.4959653779999
BA,América Dourada,16086.0,10440.54,-11.4533901909999,-41.4367949209999
BA,Barreiras,158432.0,44221.63,-12.12209861,-45.0078713459999
BA,Barra do Rocha,5515.0,14125.28,-14.209663975000002,-39.60021067
BA,Barro Alto,15171.0,7440.78,-11.762034877,-41.91001094200001
BA,Barra da Estiva,20198.0,18698.56,-13.627313016,-41.3306194049999
BA,Barra do Mendes,13128.0,8829.23,-11.807588614999899,-42.0608403649999
BA,Boa Vista do Tupim,18491.0,8399.59,-12.660561460999899,-40.608887094
SP,Conchal,28491.0,30159.5,-22.339299827999902,-47.1692297449999
BA,Boquira,21486.0,8800.66,-12.8205047719999,-42.7303785359999
BA,Boa Nova,12039.0,9270.48,-14.3641745479999,-40.2060867719999
BA,Bom Jesus da Lapa,70151.0,19356.52,-13.24975871,-43.405736825
BA,Boninal,14518.0,8127.31,-12.7078965219999,-41.826566294
BA,Brotas de Macaúbas,10705.0,9019.03,-12.001755653,-42.627856214
BA,Campo Formoso,71754.0,28885.32,-10.505426712,-40.321806853999895
BA,Camaçari,309208.0,109866.84,-12.7032073619999,-38.3189599889999
BA,Buritirama,21374.0,7251.29,-10.7175682339999,-43.633991271999896
BA,Carinhanha,29118.0,9910.07,-14.298837082,-43.770912801
BA,Cabaceiras do Paraguaçu,19010.0,7427.62,-12.5352705609999,-39.1906697759999
BA,Caetanos,14671.0,6991.41,-14.338907263,-40.9100556879999
BA,Casa Nova,73092.0,11975.02,-9.17428622499995,-40.97369465799989
BA,Caatiba,6232.0,12419.86,-14.9782374289999,-40.4092260749999
BA,Cândido Sales,24921.0,9819.28,-15.5064160869999,-41.238169082000006
BA,Candeal,8109.0,8360.25,-11.8066111049999,-39.120383129999894
BA,Caraíbas,8659.0,9955.16,-14.7254609669999,-41.255764394
BA,Caldeirão Grande,13452.0,7581.19,-11.021984246999999,-40.305966908
BA,Capela do Alto Alegre,11597.0,11169.61,-11.668318712,-39.837334596999895
BA,Chorrochó,11221.0,9401.51,-8.978238094128296,-39.09997458202986
BA,Canápolis,9694.0,8764.22,-13.069016921000001,-44.202056211000006
BA,Catolândia,3619.0,22354.47,-12.315806225000001,-44.86319965
BA,Castro Alves,26369.0,12030.84,-12.7676152349999,-39.426668342
BA,Conceição do Jacuípe,33631.0,82100.68,-12.335745587,-38.771330333
BA,Itamaraju,64423.0,17246.19,-17.036146282999898,-39.534586299000004
BA,Gongogi,6852.0,11159.75,-14.324482363,-39.465470151
BA,Ibicoara,19990.0,22178.77,-13.4153207049999,-41.280519064
BA,Itacaré,29051.0,14680.53,-14.278231085,-38.9981614169999
BA,Filadélfia,16314.0,8543.03,-10.740347562999899,-40.1325290569999
BA,Iaçu,23950.0,9901.89,-12.771700728999999,-40.208732627
BA,Feira de Santana,624107.0,27691.08,-12.260057188,-38.951734148
BA,Ipupiara,9954.0,10101.62,-11.8220372819999,-42.611451982999895
BA,Formosa do Rio Preto,26111.0,176491.78,-11.042653756999899,-45.190431233
BA,Irecê,74050.0,20694.32,-11.304734067,-41.862960046
BA,Ibipitanga,14989.0,7837.77,-12.881336056,-42.487484711
BA,Dom Basílio,12281.0,11587.29,-13.761589154,-41.770772859000004
BA,Governador Mangabeira,20800.0,10672.92,-12.6012816919999,-39.0426831679999
BA,Cotegipe,13756.0,12456.61,-12.029164985,-44.261202133
BA,Itaeté,16164.0,7842.24,-12.98222721,-40.963878113
BA,Gavião,4417.0,11301.64,-11.471196339,-39.783224904
BA,Guajeru,6371.0,10780.99,-14.547011352,-41.9364013539999
BA,Cristópolis,13981.0,11289.8,-12.236456436000001,-44.4193329189999
BA,Érico Cardoso,10513.0,7425.41,-13.417585545999898,-42.1407183229999
BA,Igrapiúna,12963.0,16288.25,-13.821353035,-39.141631756
BA,Ipecaetá,14229.0,7390.06,-12.315699177999898,-39.308430479
BA,Eunápolis,115360.0,27765.39,-16.370261218018918,-39.581040612696775
BA,Itaguaçu da Bahia,14650.0,10422.22,-11.010130391,-42.399850838
BA,Guaratinga,20565.0,13590.15,-16.582536983999898,-39.78271851499989
BA,Ibotirama,27076.0,15348.75,-12.1777648139999,-43.2165781479999
BA,Dom Macedo Costa,4072.0,10611.99,-12.9059658149999,-39.192107971
SP,Campinas,1223237.0,59634.21,-23.0259128289999,-47.120879652999896
SP,Cerquilho,50631.0,46293.89,-23.1649999999999,-47.74399999999989
SP,Cordeirópolis,25116.0,163554.17,-22.481999996,-47.457000031
SP,Corumbataí,4072.0,84731.24,-22.219999996000002,-47.6260000259999
SP,Coronel Macedo,4591.0,30746.6,-23.6309999999999,-49.314000001000004
SP,Cunha,21373.0,15269.84,-23.0725122929999,-44.959258645999896
SP,Embu das Artes,279264.0,51258.86,-23.6489999999999,-46.8519999999999
SP,Euclides da Cunha Paulista,9280.0,14708.88,-22.556885706999896,-52.5925655089999
SP,Flora Rica,1397.0,30176.19,-21.675972032999898,-51.3806587939999
BA,Itatim,14588.0,29483.13,-12.713606687,-39.697166048999996
BA,Jussara,15241.0,7456.05,-11.0451961529999,-41.969702507
BA,Jiquiriçá,14576.0,10314.26,-13.2540054909999,-39.5682458969999
SP,Getulina,11485.0,18806.06,-21.7989999989999,-49.928999999999895
SP,Guzolândia,5346.0,17505.62,-20.6499999999999,-50.66199999999989
SP,Júlio Mesquita,4824.0,12197.96,-22.009,-49.78699999999989
SP,Lourdes,2311.0,18818.34,-20.9669999999999,-50.2239999999999
SP,Mirassol,60768.0,43778.54,-20.8189999989999,-49.5210000019999
SP,Monte Castelo,4166.0,30746.0,-21.2988790809999,-51.56906285299989
SP,Narandiba,4950.0,129106.16,-22.4069351139999,-51.5239331309999
SP,Nova Guataporanga,2333.0,15762.88,-21.333995453999897,-51.6439247889999
SP,Palmares Paulista,13691.0,9964.11,-21.0829999979999,-48.801000005999896
SP,Pardinho,6579.0,55976.73,-23.0809999999999,-48.373999999999896
SP,Pedra Bela,6127.0,19271.43,-22.792999994,-46.4430000959999
SP,Pedranópolis,2468.0,32369.01,-20.2479999989999,-50.1100000009999
SP,Pedregulho,16876.0,102593.26,-20.256999994,-47.4770000329999
SP,Peruíbe,69697.0,28211.36,-24.3199999999999,-46.9979999999999
SP,Piedade,55731.0,28657.0,-23.712633874239252,-47.420583671399484
SP,Pilar do Sul,29612.0,43096.72,-23.8129999999999,-47.716
SP,Pindamonhangaba,171885.0,79951.7,-22.9239999929999,-45.462000245999896
SP,Pindorama,17378.0,28703.01,-21.1859999989999,-48.9070000039999
SP,Piracaia,27617.0,23959.72,-23.0535800949999,-46.35659680999989
SP,Pirangi,11524.0,31655.48,-21.0909999979999,-48.6580000069999
SP,Piratininga,13890.0,20048.02,-22.4129999989999,-49.1350000019999
SP,Poá,119221.0,31616.47,-23.527342147,-46.3469794399999
SP,Platina,3606.0,33283.11,-22.636273011,-50.2044737579999
SP,Poloni,6166.0,25044.23,-20.7854466369999,-49.8144714599999
SP,Pongaí,3385.0,27887.43,-21.7362980119999,-49.358451753999894
SP,Pontal,51717.0,28285.96,-21.0229999969999,-48.0370000159999
SP,Pontalinda,4719.0,20773.37,-20.4409999999999,-50.5229999999999
SP,Pontes Gestal,2576.0,49170.31,-20.1827670989999,-49.702035116999895
SP,Porangaba,10205.0,22903.9,-23.1759999999999,-48.12499999999989
SP,Porto Feliz,53698.0,69921.89,-23.2149999999999,-47.523999999999894
SP,Porto Ferreira,56848.0,43904.33,-21.8539999999999,-47.47899999999989
SP,Potim,25603.0,12047.78,-22.8427777729999,-45.2513891859999
SP,Pracinha,4327.0,9468.33,-21.8531683709999,-51.086299993
SP,Potirendaba,17668.0,35101.25,-21.0429999989999,-49.377000001999896
SP,Pradópolis,22239.0,49306.42,-21.358999997,-48.066000014999894
SP,Pratânia,5371.0,23527.63,-22.8079999989999,-48.6660000059999
SP,Presidente Alves,4067.0,19014.7,-22.099999998999902,-49.438055561999896
SP,Presidente Bernardes,12943.0,25644.3,-21.999061966999896,-51.5627717609999
SP,Presidente Epitácio,44572.0,29738.9,-21.7629714629999,-52.1160111689999
SP,Presidente Prudente,231953.0,39845.11,-22.1258187849999,-51.3888759909999
SP,Presidente Venceslau,39648.0,20760.95,-21.875951288,-51.843912661999894
SP,Promissão,41211.0,51330.11,-21.5369999989999,-49.858000000999894
BA,Mirante,8264.0,9514.96,-14.240503224,-40.7731427909999
SP,Sales Oliveira,12103.0,34473.89,-20.7719999959999,-47.8380000209999
SP,Santo Antônio do Jardim,5926.0,37602.53,-22.1173163379999,-46.6845235499999
SP,São Caetano do Sul,162763.0,95640.71,-23.6229999999999,-46.550999999999895
SP,São João das Duas Pontes,2555.0,20591.79,-20.389,-50.37799999999989
SP,São João de Iracema,1942.0,26507.78,-20.512999998999902,-50.3519999999999
SP,São José da Bela Vista,8991.0,25749.88,-20.5929999959999,-47.6400000269999
SP,São José dos Campos,737310.0,61315.88,-23.1986144439999,-45.8860203659999
SP,São Roque,93076.0,37074.85,-23.5289999999999,-47.1349999999999
SP,São Sebastião da Grama,12137.0,35304.59,-21.711000000000002,-46.8209999999999
SP,São Vicente,370839.0,16506.51,-23.9535501619999,-46.391336152
SP,Sebastianópolis do Sul,3595.0,116133.14,-20.6549999989999,-49.921000000999896
SP,Serra Azul,15292.0,12785.98,-21.3109999999999,-47.565999999999896
SP,Serra Negra,29669.0,28485.03,-22.6119999939999,-46.7010000739999
SP,Serrana,46166.0,29221.73,-21.211000000000002,-47.5959999999999
SP,Silveiras,6375.0,14518.99,-22.664422107,-44.8521530069999
SP,Socorro,41690.0,26870.22,-22.590999994,-46.5290000879999
SP,Sorocaba,695328.0,64046.61,-23.502000000000002,-47.4579999999999
SP,Taboão da Serra,297528.0,34588.58,-23.62611111,-46.7916666699999
SP,Taciba,6371.0,29259.48,-22.3899881379999,-51.28506238399989
SP,Tambaú,23255.0,30119.07,-21.7049999999999,-47.273999999999894
SP,Tapiratiba,12940.0,23275.49,-21.4679999999999,-46.748999999999896
SP,Taquaritinga,57547.0,28846.24,-21.4059999979999,-48.50500000899989
SP,Taquarituba,23292.0,42424.52,-23.533,-49.24399999999989
SP,Teodoro Sampaio,23395.0,26801.81,-22.5329756749999,-52.168029968999896
SP,Terra Roxa,9502.0,18410.36,-20.788999998,-48.3300000119999
SP,Torrinha,10100.0,28177.45,-22.4259999969999,-48.1690000119999
SP,Torre de Pedra,2432.0,15524.93,-23.2439999999999,-48.194999999999894
RS,Benjamin Constant do Sul,1924.0,25630.36,-27.5085835626575,-52.602225004721895
RS,Bento Gonçalves,123090.0,60918.83,-29.155205571000003,-51.5243338789999
RS,Boa Vista do Buricá,6712.0,48701.61,-27.668987334,-54.1099816179999
RS,Boa Vista do Cadeado,2466.0,190085.27,-28.57803959064596,-53.81329521032651
RS,Boa Vista do Incra,2628.0,146184.34,-28.8187039999999,-53.3866379879999
RS,Boa Vista do Sul,2773.0,43320.08,-29.3495228969999,-51.676476416999904
RS,Bom Jesus,11270.0,54447.36,-28.67188634,-50.433609270999895
RS,Bom Princípio,14446.0,62757.39,-29.4795928569999,-51.3534623869999
RS,Bom Retiro do Sul,12448.0,32378.99,-29.5972058179999,-51.937519771999895
RS,Bom Progresso,1858.0,46436.67,-27.5504310199999,-53.8652852849999
RS,Bossoroca,6135.0,79966.92,-28.7299999999999,-54.89999999999989
RS,Bozano,2099.0,108341.64,-28.3679930009999,-53.7706939799999
RS,Butiá,20963.0,25919.33,-30.1199999959999,-51.9619999989999
RS,Caçapava do Sul,33476.0,33536.47,-30.512000000999898,-53.490999980999895
RS,Cambará do Sul,6383.0,38003.51,-29.0478580149999,-50.144927378999895
RS,Campo Novo,4273.0,76231.72,-27.6766339909999,-53.806642227999895
RS,Capão Bonito do Sul,1628.0,210105.78,-28.1291928449999,-51.39637194699989
RS,Capão do Cipó,3745.0,172220.01,-28.9196259999999,-54.5561939999999
PI,Campo Alegre do Fidalgo,5093.0,10086.52,-8.377308992999929,-41.836905664999996
PI,Campo Largo do Piauí,7342.0,7702.79,-3.81093905299997,-42.6298403389999
PI,Cajazeiras do Piauí,3586.0,9532.17,-6.79669658899996,-42.391675703
PI,Cabeceiras do Piauí,10671.0,8071.8,-4.4725409279999395,-42.3064445279999
PI,Canto do Buriti,21326.0,12725.69,-8.11146156799998,-42.944554572
PI,Curralinhos,4475.0,8862.51,-5.618190912999979,-42.830976135
PI,Elesbão Veloso,14550.0,11321.73,-6.19765579799997,-42.138238421000004
PI,Hugo Napoleão,3880.0,8779.97,-5.99151810199993,-42.557000113
PI,Capitão Gervásio Oliveira,4127.0,10582.72,-8.49625990499993,-41.816701672
PI,Caracol,11009.0,8855.03,-9.28006635899993,-43.324812428
PI,Colônia do Gurguéia,6545.0,10780.57,-8.18239064799997,-43.7920304519999
PI,Cristalândia do Piauí,8350.0,8990.27,-10.651794428,-45.184976325
PI,Cristino Castro,10464.0,11616.02,-8.81629354299997,-44.219208949999896
PI,Canavieira,3938.0,10652.17,-7.69252699199996,-43.71741044
PI,Flores do Piauí,4461.0,10786.85,-7.793809351999929,-42.924752912
PI,Campo Maior,46950.0,15034.35,-4.82632181099996,-42.164711095
